credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1273,268.53,10.13459927,15.43,687,2928.0,1359,52.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,346.47,10.46310334,18.65,677,3870.041667,22680,76.9,1,0,0,0,0,0,1,0,0,0,0
1,0.1533,844.59,11.49272276,19.0,687,5340.041667,14206,55.9,2,1,0,0,0,0,1,0,0,0,0
1,0.157,350.11,10.32219789,21.0,672,1740.041667,6760,85.6,0,0,0,0,0,0,1,0,0,0,0
1,0.157,350.11,10.57928509,21.73,662,2550.0,12421,77.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1136,658.23,11.88448902,11.27,722,3570.041667,35713,60.8,1,0,0,0,0,1,0,0,0,0,0
1,0.1311,371.2,11.27720313,4.5,692,3271.0,1210,24.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,279.75,11.22524339,4.46,697,3330.0,1954,26.9,0,1,0,0,0,0,1,0,0,0,0
1,0.1099,720.18,12.02574909,7.26,757,5220.041667,29740,57.2,0,0,0,0,0,1,0,0,0,0,0
1,0.1273,503.5,10.08580911,10.9,722,1590.041667,9156,34.3,1,0,0,1,1,0,0,0,0,0,0
1,0.1136,822.78,11.81303006,20.51,727,7596.041667,43567,76.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,242.53,10.50278658,9.65,662,3540.041667,12392,73.8,1,0,0,1,1,0,0,0,0,0,0
1,0.1025,770.76,11.60823564,5.41,772,5460.0,4678,11.0,2,0,0,0,0,0,1,0,0,0,0
1,0.1719,214.48,10.83958091,4.8,667,2700.041667,6451,97.7,0,0,0,0,0,0,1,0,0,0,0
1,0.157,875.27,11.50791292,9.68,717,5220.041667,19466,99.3,0,0,0,0,0,0,1,0,0,0,0
1,0.0676,147.7,11.48246626,13.4,787,5490.0,80723,27.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1099,589.24,11.314133,22.82,717,3750.041667,18940,72.2,0,1,0,0,1,0,0,0,0,0,0
1,0.1459,34.47,10.34817337,6.15,682,1200.041667,681,52.4,0,0,0,0,1,0,0,0,0,0,0
1,0.1533,870.71,11.27720313,13.96,697,9721.041667,26018,43.9,0,1,0,0,0,0,1,0,0,0,0
1,0.1496,259.85,11.40756495,17.6,667,6990.0,16517,31.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1645,176.89,9.680344001,1.88,677,1140.0,981,65.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1136,131.65,10.91871823,16.13,687,6870.041667,6874,48.1,0,1,0,0,1,0,0,0,0,0,0
1,0.1099,327.36,10.08580911,16.15,712,2520.0,6940,49.7,2,0,0,0,0,1,0,0,0,0,0
1,0.1496,415.76,10.4341158,9.78,687,4710.0,9261,95.5,0,0,0,0,0,1,0,0,0,0,0
1,0.1682,53.35,10.30895266,3.16,662,1440.0,2761,83.7,0,0,0,0,1,0,0,0,0,0,0
1,0.0788,344.09,10.97799019,10.14,742,3375.0,16687,72.6,0,0,0,0,0,1,0,0,0,0,0
1,0.1422,102.86,11.77528973,0.6,667,5940.0,3100,73.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,779.55,10.86856845,9.62,722,6210.0,12749,95.9,0,0,0,0,0,1,0,0,0,0,0
1,0.1025,161.93,11.03488966,8.65,717,3630.0,1158,10.5,2,0,0,0,0,0,1,0,0,0,0
1,0.1025,259.08,10.59663473,20.04,717,4872.041667,12586,80.7,0,0,0,0,0,0,1,0,0,0,0
1,0.0988,322.11,11.50069093,14.32,722,7425.041667,31844,61.2,1,0,0,0,1,0,0,0,0,0,0
1,0.0714,247.52,11.08214255,16.82,777,3750.0,9191,19.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1136,164.56,10.96819829,23.96,687,4020.0,12598,75.0,1,0,0,1,1,0,0,0,0,0,0
1,0.157,112.04,10.76880073,2.32,672,1444.0,2340,38.4,0,0,0,0,1,0,0,0,0,0,0
1,0.1025,161.93,11.66134547,18.61,707,6510.041667,44229,75.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1136,394.94,10.30895266,17.0,707,2340.041667,11134,28.9,3,0,0,1,0,0,1,0,0,0,0
1,0.0788,156.41,10.62132735,14.84,722,3390.041667,1451,31.5,0,0,0,1,0,0,1,0,0,0,0
1,0.1607,879.85,12.28303369,14.23,747,9150.0,59308,32.9,2,0,0,0,0,1,0,0,0,0,0
1,0.0988,386.53,11.47210347,9.26,732,7290.0,10836,63.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1793,238.38,11.77528973,2.34,662,5880.0,7261,84.4,3,0,0,0,0,0,1,0,0,0,0
1,0.1062,156.29,9.574983486,3.33,742,2520.0,1977,23.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1311,674.9,10.96819829,8.3,717,2730.041667,18339,84.2,0,0,0,0,0,0,1,0,0,0,0
1,0.0751,186.66,11.22765382,18.31,742,5911.0,26463,37.6,0,0,0,0,1,0,0,0,0,0,0
1,0.0676,103.08,10.87804719,23.55,757,6330.041667,18350,29.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1348,407.09,10.83170686,15.68,697,1590.041667,3792,55.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1682,248.94,9.862665558,12.63,667,1560.0,5063,55.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0751,93.33,11.15625052,11.49,747,3240.0,9574,36.0,4,0,0,0,1,0,0,0,0,0,0
1,0.1025,485.78,11.73606902,14.96,737,8490.0,8443,43.7,0,0,0,1,0,0,1,0,0,0,0
1,0.1099,114.58,10.98529272,0.63,697,4890.041667,11279,19.5,1,1,0,0,0,0,1,0,0,0,0
1,0.1311,168.73,10.26813067,20.04,702,2070.041667,438,17.5,0,0,0,0,1,0,0,0,0,0,0
1,0.183,907.6,12.36734079,7.28,672,6570.0,28897,46.9,1,1,0,1,0,0,1,0,0,0,0
1,0.1273,134.27,10.59663473,9.36,697,4921.041667,4498,73.7,3,0,0,0,0,0,1,0,0,0,0
1,0.1422,428.56,10.46310334,12.75,712,3450.041667,6,1.5,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,155.55,10.35469055,11.58,737,2071.041667,2493,9.9,2,0,0,0,0,0,1,0,0,0,0
1,0.0788,375.37,10.71441777,7.92,757,8640.041667,8647,26.2,1,0,0,0,0,0,1,0,0,0,0
1,0.1099,818.38,11.3736634,22.83,737,7350.0,42752,39.2,3,0,0,0,0,1,0,0,0,0,0
1,0.0788,65.69,9.952277717,21.52,752,1688.041667,564,7.6,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,264.43,11.08214255,20.05,757,2910.0,4384,19.2,3,0,0,0,0,1,0,0,0,0,0
1,0.1062,488.4,11.3736634,14.95,732,5430.0,33403,40.4,2,0,0,0,0,1,0,0,0,0,0
1,0.1496,103.94,10.50506754,23.84,677,1410.0,2207,45.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1533,626.91,11.17043516,15.75,692,4080.0,24322,95.0,1,0,0,1,0,0,1,0,0,0,0
1,0.1025,323.85,11.15625052,9.09,747,4170.041667,2205,24.5,3,0,0,1,1,0,0,0,0,0,0
1,0.1136,493.67,10.79548559,17.61,712,3330.0,28261,70.0,3,0,0,0,0,0,1,0,0,0,0
1,0.1062,789.58,11.63691144,0.28,797,7020.0,633,1.1,0,0,0,0,1,0,0,0,0,0,0
1,0.0788,156.41,10.80559822,16.89,727,5910.0,11665,51.6,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,62.22,10.51053203,21.02,732,8643.041667,9184,21.2,0,0,0,0,0,1,0,0,0,0,0
1,0.1273,184.62,10.60757467,22.91,687,2642.0,13778,72.1,0,0,0,0,0,0,1,0,0,0,0
1,0.0751,311.1,10.95080655,8.97,757,3780.041667,13150,50.0,1,0,0,0,0,0,1,0,0,0,0
1,0.0788,375.37,10.37349118,11.93,767,3600.0,13405,27.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1062,105.82,10.71441777,17.23,707,4290.041667,10696,24.5,3,0,0,0,0,1,0,0,0,0,0
1,0.1099,245.52,10.79259207,6.83,722,5253.041667,14058,73.6,1,0,0,0,1,0,0,0,0,0,0
1,0.0676,193.85,11.65268741,6.25,777,5160.0,12345,17.4,1,0,0,0,0,1,0,0,0,0,0
1,0.1136,526.58,10.71441777,8.83,727,3457.041667,12142,62.3,0,0,0,1,0,1,0,0,0,0,0
1,0.1025,582.93,11.03488966,6.85,757,3842.041667,8793,24.1,4,0,0,1,0,1,0,0,0,0,0
1,0.1025,466.35,11.22524339,5.54,722,4472.0,10387,59.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1311,269.96,10.91508846,6.37,687,3270.0,10039,69.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1062,130.24,10.80992995,11.96,752,5856.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1311,269.96,10.77895629,8.4,682,3750.0,9168,77.7,1,0,0,0,0,1,0,0,0,0,0
1,0.0788,375.37,10.55330961,15.29,747,3780.041667,15631,24.6,0,0,0,0,0,0,1,0,0,0,0
1,0.0714,145.42,11.69524702,14.78,767,8580.041667,73708,25.5,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,394.94,10.42228135,16.82,712,1770.041667,8169,64.8,0,0,0,0,0,0,1,0,0,0,0
1,0.0714,100.56,10.57131693,22.65,742,2730.041667,24455,52.9,2,0,0,1,0,0,1,0,0,0,0
1,0.1422,617.12,11.14186178,17.57,682,3121.041667,26364,57.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1311,160.29,11.35040654,18.49,682,9300.041667,10979,86.4,3,0,0,1,0,0,1,0,0,0,0
1,0.1136,822.78,11.41861479,22.59,727,4650.041667,44808,65.8,0,0,0,0,0,1,0,0,0,0,0
1,0.1025,453.39,11.04292184,15.27,722,4500.041667,6485,37.5,2,0,0,0,0,0,1,0,0,0,0
1,0.1533,870.71,12.61153775,16.16,692,8220.041667,89620,76.6,0,0,0,0,0,0,1,0,0,0,0
1,0.0988,483.16,11.51292546,4.12,757,6750.041667,8361,12.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1025,226.7,10.73639668,23.77,717,5309.041667,14685,89.8,0,0,0,0,0,0,1,0,0,0,0
1,0.0714,185.64,11.010316,13.43,762,3690.0,7537,23.1,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,410.65,10.85321306,17.8,772,8340.041667,6294,33.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1025,129.54,10.16585182,1.85,757,4620.041667,1495,49.8,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,249.64,10.62132735,24.64,722,5940.0,10836,63.0,3,0,0,0,0,1,0,0,0,0,0
1,0.1459,193.01,9.574983486,6.33,687,1530.0,1578,68.6,0,0,0,1,0,0,1,0,0,0,0
1,0.0988,450.95,10.81977828,6.1,742,3360.0,7315,27.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1311,728.89,12.20607265,7.98,712,6330.041667,34804,79.6,0,0,0,0,0,1,0,0,0,0,0
1,0.1348,169.63,11.00209984,6.52,682,1680.041667,14281,65.2,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,467.06,10.49127422,24.4,742,3120.041667,9752,55.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1311,371.2,11.55214618,11.88,687,3630.0,9637,46.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1533,435.36,11.22524339,0.64,677,3810.041667,1161,23.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1025,647.7,11.08214255,13.22,757,2700.041667,4137,24.6,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,263.29,11.9871063,5.27,707,7200.041667,7351,94.2,1,0,0,0,1,0,0,0,0,0,0
1,0.1273,402.8,11.47210347,2.51,697,3392.0,10051,41.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1062,97.68,10.3859137,0.37,807,11730.0,55,0.2,6,0,0,0,1,0,0,0,0,0,0
1,0.0788,337.83,10.86475165,3.76,742,4980.041667,2642,64.4,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,483.16,12.4292162,4.95,757,4638.041667,13020,25.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1273,251.75,10.71441777,17.28,692,2400.041667,6292,71.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1136,691.14,11.28978191,23.1,722,5310.041667,34377,58.5,0,0,0,0,0,1,0,0,0,0,0
1,0.1136,279.75,10.69194491,17.13,697,2280.0,12430,46.6,1,0,0,0,1,0,0,0,0,0,0
1,0.1311,80.99,10.08580911,18.2,697,3630.0,1060,42.4,3,0,0,0,0,0,1,0,0,0,0
1,0.1273,738.46,10.51867319,12.16,722,4740.0,13871,70.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1273,503.5,11.46163217,21.68,702,4560.041667,44135,54.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1422,342.85,10.71441777,12.48,682,7050.041667,4719,77.4,1,0,0,0,0,0,1,0,0,0,0
1,0.0988,289.9,10.62132735,10.6,732,7740.0,11250,17.9,2,1,0,0,1,0,0,0,0,0,0
1,0.1273,167.84,10.75790288,2.04,687,3930.041667,1319,44.0,1,1,0,0,0,0,1,0,0,0,0
1,0.1099,327.36,11.47210347,16.1,712,4320.041667,2595,32.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1311,202.47,9.862665558,2.63,692,1590.041667,1586,61.0,1,0,0,0,1,0,0,0,0,0,0
1,0.1273,805.59,12.07254125,10.65,717,3840.041667,31973,74.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,866.16,11.41861479,3.98,707,4021.0,12797,30.2,3,0,0,0,1,0,0,0,0,0,0
1,0.1025,421.01,10.81977828,13.66,752,5490.0,25444,42.4,1,0,0,0,0,1,0,0,0,0,0
1,0.1099,491.03,10.59232546,15.97,722,4440.0,15142,62.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1136,493.67,11.49406879,24.24,707,8824.0,29618,78.1,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,311.1,10.30895266,5.4,752,2610.0,5270,24.3,0,0,0,0,1,0,0,0,0,0,0
1,0.1273,302.1,10.16585182,17.12,692,6962.0,14152,71.7,0,0,0,1,0,0,1,0,0,0,0
1,0.1099,555.68,11.00209984,17.52,727,3900.041667,21070,32.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1273,537.06,11.27720313,24.67,712,4380.0,46373,76.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1025,323.85,10.46310334,11.59,717,3691.0,778,43.2,1,0,0,0,0,0,1,0,0,0,0
1,0.0988,450.95,10.51867319,20.04,737,3871.041667,15460,60.6,0,0,0,0,0,1,0,0,0,0,0
1,0.0788,469.21,11.82217332,8.75,782,9240.041667,16224,38.3,1,0,0,0,0,0,1,0,0,0,0
1,0.0788,406.65,11.16194854,19.72,762,4113.0,9368,30.2,3,0,0,0,0,0,1,0,0,0,0
1,0.1533,557.26,11.46163217,15.92,672,2910.0,17830,78.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1273,335.67,11.26446411,16.15,697,2400.041667,3466,25.1,3,0,0,0,0,0,1,0,0,0,0
1,0.1941,471.89,10.858999,11.15,672,5550.0,8340,24.2,2,0,0,0,0,0,1,0,0,0,0
1,0.0676,129.24,10.59663473,19.83,777,11370.0,12308,22.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1496,138.59,10.71441777,1.79,682,1230.041667,1298,81.1,0,0,0,0,1,0,0,0,0,0,0
1,0.0788,375.37,10.66895539,13.87,752,3901.041667,18183,33.2,1,0,0,0,0,1,0,0,0,0,0
1,0.0988,257.69,11.58988651,1.44,757,3509.041667,4165,61.2,2,0,0,0,1,0,0,0,0,0,0
1,0.157,175.06,9.998797732,10.36,662,1830.0,2176,53.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1348,695.45,11.5242412,18.91,702,5010.041667,19427,51.1,2,0,0,0,0,1,0,0,0,0,0
1,0.1348,339.25,11.91839057,12.49,737,6570.0,39636,99.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0714,154.7,11.15910359,6.31,747,4260.041667,5413,20.0,1,0,0,0,1,0,0,0,0,0,0
1,0.1459,413.58,11.79810441,12.48,692,6630.0,18159,96.6,3,0,0,1,0,0,1,0,0,0,0
1,0.1348,196.76,10.59663473,14.58,682,3240.041667,4112,45.2,0,0,0,1,1,0,0,0,0,0,0
1,0.1496,221.74,11.1844214,15.45,662,2614.0,9317,61.7,2,0,0,0,1,0,0,0,0,0,0
1,0.1385,491.1,11.51292546,12.7,687,2520.0,36174,78.0,0,0,0,0,0,1,0,0,0,0,0
1,0.0714,154.7,11.28978191,6.57,752,6000.041667,8754,17.3,3,0,0,0,0,0,1,0,0,0,0
1,0.0639,107.11,11.22390917,14.18,782,7171.041667,5256,15.6,2,0,0,0,1,0,0,0,0,0,0
1,0.0988,322.11,11.51292546,9.55,727,3000.0,18096,68.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1385,40.93,11.00209984,3.08,707,1170.0,2823,65.7,3,0,0,1,1,0,0,0,0,0,0
1,0.1062,260.48,10.84848235,15.0,712,2550.0,5553,32.1,2,0,0,0,1,0,0,0,0,0,0
1,0.0714,262.99,11.22364211,19.7,777,5280.041667,9411,20.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1099,818.38,11.13225053,12.13,737,5400.041667,19596,43.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1273,469.93,11.1983243,18.85,707,6120.041667,31992,75.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1311,47.25,10.30895266,9.8,697,1264.041667,1702,24.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1459,689.3,11.58058411,16.63,687,4170.041667,9431,87.3,2,0,0,0,0,0,1,0,0,0,0
1,0.1062,130.24,10.22194128,5.76,707,3630.0,4423,40.2,1,0,0,1,0,1,0,0,0,0,0
1,0.1607,299.15,10.36722157,23.07,672,1489.0,9640,87.6,0,0,0,1,0,0,1,0,0,0,0
1,0.1496,692.93,12.46843691,12.58,687,9660.041667,38910,93.3,2,0,0,0,0,0,1,0,0,0,0
1,0.0639,45.91,11.2515607,2.38,772,3510.041667,3947,7.6,0,0,0,0,0,1,0,0,0,0,0
1,0.0988,322.11,11.54482134,14.44,727,5730.041667,18111,69.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1533,348.29,11.33413367,19.23,677,5910.0,18533,90.4,0,0,0,0,0,1,0,0,0,0,0
1,0.0988,128.85,10.858999,2.47,717,2383.041667,3187,37.1,0,0,0,0,0,1,0,0,0,0,0
1,0.1311,212.6,12.04355372,24.52,687,3479.041667,11011,88.1,2,0,0,0,0,0,1,0,0,0,0
1,0.0788,437.93,10.75790288,4.98,747,2940.0,4482,19.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1273,839.16,11.3736634,10.62,712,4230.041667,19002,53.1,0,0,0,0,0,0,1,0,0,0,0
1,0.0788,375.37,11.56171563,4.97,792,6390.041667,0,0.0,0,0,0,0,0,0,1,0,0,0,0
1,0.157,280.09,10.30895266,9.0,672,1411.041667,7130,55.3,1,0,0,0,1,0,0,0,0,0,0
1,0.1273,134.27,10.9273763,14.78,677,3840.041667,14360,48.2,1,0,0,0,0,0,1,0,0,0,0
1,0.157,175.06,11.00209984,16.26,672,7920.041667,2276,73.4,0,0,0,0,0,0,1,0,0,0,0
1,0.0788,437.93,11.15625052,14.37,752,6270.0,8976,20.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1459,199.9,11.22524339,1.86,707,1230.041667,4372,48.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1459,689.3,10.54534144,15.98,682,2370.041667,1446,13.5,1,1,0,0,0,0,1,0,0,0,0
1,0.1273,209.79,10.04324949,21.23,687,2760.041667,6867,41.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1062,97.68,10.46310334,8.91,692,6090.041667,12509,37.1,2,1,0,1,1,0,0,0,0,0,0
1,0.0751,311.1,10.30895266,8.6,752,2522.0,6268,22.0,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,483.16,11.41861479,15.93,762,5642.041667,8226,18.1,0,0,0,0,0,0,1,0,0,0,0
1,0.0751,155.55,11.04132055,12.75,737,5160.0,11757,42.6,0,0,0,0,0,1,0,0,0,0,0
1,0.0988,442.9,11.10043574,17.67,737,3095.041667,10033,21.7,1,0,0,0,0,0,1,0,0,0,0
1,0.1273,167.84,11.01862914,15.76,682,5340.041667,8076,79.2,1,0,0,1,1,0,0,0,0,0,0
1,0.1025,97.16,11.00209984,15.64,702,2310.041667,14636,71.4,0,0,0,0,0,1,0,0,0,0,0
1,0.1136,246.84,11.03488966,14.83,707,3030.0,0,26.32,0,0,0,0,0,0,1,0,0,0,0
1,0.1099,491.03,11.1844214,10.75,722,7140.041667,2561,17.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1025,809.62,11.91839057,7.66,787,6840.041667,8315,23.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1311,54.0,10.63364146,18.99,672,7680.0,6281,62.8,3,0,0,0,0,0,1,0,0,0,0
1,0.1025,404.81,10.50506754,18.38,732,3394.0,12849,45.6,0,0,0,0,0,1,0,0,0,0,0
1,0.1025,161.93,10.59763423,19.12,717,1649.041667,10625,65.6,0,0,0,1,1,0,0,0,0,0,0
1,0.1311,472.43,10.59663473,11.31,697,5550.0,12942,67.1,0,0,0,0,0,1,0,0,0,0,0
1,0.1025,576.45,11.03135115,17.15,762,10560.0,23065,51.1,4,0,0,0,0,1,0,0,0,0,0
1,0.0788,265.89,10.76848499,11.7,737,3390.0,9205,52.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1273,537.06,11.21182037,4.41,712,3841.041667,12585,38.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1459,861.63,11.48246626,18.15,707,6690.041667,22542,41.7,1,1,0,0,0,0,1,0,0,0,0
1,0.1273,570.63,11.09968017,22.75,707,3750.0,26146,76.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1719,185.89,10.30895266,22.29,662,1554.0,1815,43.2,1,0,0,0,1,0,0,0,0,0,0
1,0.0751,435.54,11.23321156,3.68,772,5130.0,11723,32.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1793,902.94,12.61153775,8.6,677,7170.041667,38436,73.2,0,1,0,0,1,0,0,0,0,0,0
1,0.1311,215.97,11.17745273,16.38,682,2134.041667,8220,71.5,0,0,0,0,0,1,0,0,0,0,0
1,0.1645,424.53,10.57385217,3.1,667,1140.0,4278,42.7,3,0,0,0,0,0,1,0,0,0,0
1,0.1756,503.05,11.54790643,15.02,672,7320.0,15899,16.6,3,0,0,0,0,0,1,0,0,0,0
1,0.1348,441.02,10.59663473,24.66,687,5194.0,17325,70.1,0,0,0,0,0,1,0,0,0,0,0
1,0.1459,112.02,10.23995979,24.6,662,5554.0,11683,60.2,1,0,0,0,0,1,0,0,0,0,0
1,0.0988,161.06,10.55581274,24.5,717,4500.041667,14438,62.2,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,322.11,11.00209984,9.8,757,6120.041667,2255,45.1,1,0,0,0,0,0,1,0,0,0,0
1,0.1645,566.04,11.26446411,14.74,667,2730.041667,3745,89.2,3,0,0,0,0,0,1,0,0,0,0
1,0.1062,455.84,10.69307155,22.39,722,5760.041667,17256,76.0,0,1,0,0,0,0,1,0,0,0,0
1,0.1025,242.89,10.82774645,14.83,717,4440.0,7396,37.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1136,658.23,11.03165864,18.64,722,4290.041667,58930,63.4,1,0,0,0,0,0,1,0,0,0,0
1,0.0788,187.69,10.83958091,13.36,737,4890.041667,10685,89.8,1,0,0,0,1,0,0,0,0,0,0
1,0.1099,40.92,10.23995979,0.64,742,1230.041667,426,8.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1311,506.18,11.69524702,16.69,692,4470.0,26519,61.4,1,1,0,0,1,0,0,0,0,0,0
1,0.1311,506.18,11.23848862,11.92,697,5430.041667,14383,44.9,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,124.44,10.18111929,16.5,737,2763.041667,3053,13.5,0,0,0,0,1,0,0,0,0,0,0
1,0.0639,100.99,9.655026193,21.46,777,7712.0,3071,16.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1607,527.91,10.71441777,9.33,672,1770.041667,16375,66.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1099,392.83,10.89766482,23.51,707,5160.0,22083,75.9,2,0,0,0,0,0,1,0,0,0,0
1,0.1136,329.12,10.93761465,9.73,727,5880.0,3010,73.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1311,337.45,10.71441777,22.91,692,2910.0,3140,35.7,3,0,0,0,1,0,0,0,0,0,0
1,0.1273,503.5,10.62132735,11.41,742,1260.041667,2246,16.9,0,0,0,0,1,0,0,0,0,0,0
1,0.0751,155.55,10.75790288,12.77,747,3420.041667,7326,18.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1422,291.42,10.91508846,20.75,672,5820.0,4377,71.8,0,1,0,0,0,0,1,0,0,0,0
1,0.1062,260.48,10.37349118,11.29,722,1950.041667,1643,60.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,256.71,10.858999,7.89,692,8010.0,15985,45.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1422,205.71,10.858999,15.65,677,4500.041667,13800,93.2,2,0,0,0,0,0,1,0,0,0,0
1,0.0988,322.11,11.15625052,6.24,727,3780.041667,12991,22.6,2,0,0,0,0,0,1,0,0,0,0
1,0.1385,545.67,11.65268741,14.01,687,7770.0,7915,38.4,2,0,0,0,0,0,1,0,0,0,0
1,0.0714,309.4,11.21182037,15.42,797,5580.0,13014,14.7,2,0,0,0,0,0,1,0,0,0,0
1,0.1273,50.35,10.20507253,17.8,692,1830.0,12614,85.2,0,0,0,0,1,0,0,0,0,0,0
1,0.0988,222.26,10.76806385,16.81,727,4050.0,150,3.1,3,0,0,0,1,0,0,0,0,0,0
1,0.1348,474.94,10.63103616,20.06,692,2310.041667,13211,73.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1273,169.51,10.81977828,20.52,682,4051.0,22485,70.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1062,814.0,11.98042596,15.2,762,5820.0,50110,10.5,2,0,0,0,0,1,0,0,0,0,0
1,0.0714,170.17,10.75790288,19.86,752,4110.0,10254,23.5,1,0,0,0,0,1,0,0,0,0,0
1,0.0788,350.34,11.03488966,22.49,737,6180.0,16472,47.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1136,493.67,11.4756285,22.16,707,5130.0,22434,57.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1025,168.41,10.6454249,21.63,712,3420.041667,12970,66.2,2,0,0,0,0,0,1,0,0,0,0
1,0.1422,102.86,10.59663473,10.05,702,1230.041667,627,34.8,1,0,0,0,1,0,0,0,0,0,0
1,0.1422,317.13,9.862665558,10.81,697,2100.041667,0,0.0,3,0,0,1,0,0,1,0,0,0,0
1,0.1385,218.27,10.69194491,20.54,672,3120.041667,26428,48.2,2,0,0,0,0,1,0,0,0,0,0
1,0.0751,171.11,10.45322615,20.39,742,7200.041667,14493,19.5,1,0,0,0,1,0,0,0,0,0,0
1,0.0676,147.7,9.552226498,6.05,772,3480.041667,2621,17.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1025,453.39,11.15625052,16.42,732,5340.041667,16198,53.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1062,325.6,11.11460974,6.13,722,4200.041667,10075,73.0,1,0,0,0,0,0,1,0,0,0,0
